essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
21325	8	" The night was a cool, @DATE1 night, not too cold but definetly not the muggy temperatures @DATE2 brought you. This was the type of @NUM1 degree weather that would allow you to wear jeans and a t-shirt and still be comfortable. The air hugged my skin as I walked up the path that led to my friends front door. Overhead I knew the stars hung in the sky but they were paid no attention by me. Inside the house I knew both of my bestfriends were awaiting my arrival. I also knew that there was a potential of them being angry with me. For what, I did not know. I did know that when I left school that day there was a feeling in my gut that told me something wasn't right. Walking home, as I increased the distance between them and me, there was a churning in my stomach that prodded me to look back. When I did, they were both staring at me with looks I couldn't (or didn't want to) place on their faces.  All of that made my heart give occasional, hard, thumps on my chest from the nervousness. Yet, I pretended that everything was okay. ""For all I know"", I told myself, ""it might as well be, and I'm overreacting."" I knocked on the white-painted wooden door and stared at the maroon side-paneling, waiting for an answer. My friend @LOCATION1 answered the door. From somewhere inside I could hear my other friend @PERSON1 laughing. I knew that I had missed out on something, the laughter explained that to me as I stepped inside. There was a hollow feeling in my chest. I wanted to know what I had missed out on. I hated not knowing. A mix of emotions jumped around inside my body, causing my head to be a jumbled mess that I couldn't make sense of.  I gently pushed open @LOCATION1's bedroom door with my fingertips. Like always, the turquoise walls and the sound of radio station music jumped out to greet me. @PERSON1 was laughing and dancing to the music, but when she saw me, she stopped and stared. The moment seemed to stretch and expand in time. I felt my guard go up. If she was mad, fine. I didn't do anything wrong and I would maintain my innocence. The moment was stretching and stretching to the point I thought it might break, then @CAPS1 hugged me, completely catching me off gaurd, but filling me with a sense of right, because I'd known I hadn't done anything wrong. Everything seemed normal for what felt like a second and then @PERSON1 explained the gut feeling I had when I was walking home from school that day. I was being accused of not putting in any work into a reading project. The accusation appalled me and deflated my pride. Instead, a mild anger boiled up and I simply walked out the door and into the cool night. I heard my friends calling my name and following me down the street but I kept walking. I told myself this was out of anger, but @DATE3 I know it was for the sake of making a scene.  The footsteps I listened for behind me suddenly came at a faster pace. I glanced over my shoulder and saw @PERSON1 running at me. Against my will, I let out a high-pitched scream and started running, digging my feet into the concrete sidewalk. I felt determination flow through my veins. I would walk all the way home in the dark to make my point. @PERSON1 caught up to me and tried to pull me back to the house but I resisted with all my might. I knew I couldn't get out of her grip, out of sheer stubborness, I planted my butt on the curb and refused to budge. I realized I had only passed two houses. My friends exchanged glances and picked me up by my arms and legs and started carrying me towards the direction of the house. I grasped for the anger that was slipping from my hands. I wanted to stay mad but I couldn't. I started laughing and any tension I still felt swarming around me lifted up and flew away. A grin decorated my face from one ear to the other and my good sense came back to me gracefully. They set me down in the middle of the road. I looked up and admired the stars, that I had missed before, winking at me from above. The last ribbons of laughter still danced around in the air and whispered to me that everything was going to be okay."	25	20		45				5	5	5	5	5	5	4	4	4	4	4	4						
21327	8	"  I was in @NUM1 grade; when it was almost the last day of school so since middle school years have been the lamest years of my life. I thought of my brothers pranks he had done while he was in middle school and one of them that was the funnest was the fire alarm prank. He told me the story to me all the time and that he did it a lot of times and also got away with it. I know I should at least try it since this was my last year in middle school and I should just go for it. well @NUM2 days before school was out I had a lighter with me and I had went into the girls bathroom, I noticed there was a alarm on the top of the roof so I stood on top sink and turned on the lighter, waved it around the white round fire alarm and then once I knew it, it went off. My friend was with me at the time I was thinking about it and told her before i did what i was going to do at the time and so she knew what i was about to do. But anyways back to what had happened... We all went outside, me and my friend were laughing so hard that everyone was looking at us with weird faces but then we told our closest friends what I had done and they all cracked up, even some lower grade kids herd about it but that's because they were by us and at the end it didn't get pretty. It was last period and I was in computer class when my vice principal came and got me from class then took me into her room and she asked me if I was the person who turned off the fire alarm and I was like no then asked me again and I still said no. Finally she told me that when I was doing whatever I was doing to make it go off; did I notice if there were people in the stalls at that time? I said no and she told me that there were two people in there and one of them had told on me. So it ended up with me getting in big trouble with being on probation, going to the fire department to apologize for what I had did and how much time it takes for them to do there job on fires at school, then had community service the whole @DATE1, and almost didn't get to walk in my promotion with the @DATE2 class which got me down. I do regret doing what I had done since I think of it all now, it was something childish and stupid. For some reason it was my funniest moment of my life and I'll always have that as one of my @NUM3 top favorite memories and moments of any school year. True Story."	16	17		33				4	3	4	4	3	3	4	4	3	3	3	3						
21329	8	"My story about laughter is going to be a true story about me. This story is about my trip to the doctors. I love to play sports always have, always will. Iv been playing football for about @NUM1 years now and iv never been hurt, except one pracitce. It was in @NUM2 grade. My football team always does one hitting drill once a week. The drill is called truck and trailer. Its where you have @NUM3 people. Two people on offence and two peole on defense. The two people on offence are trying to score and the two people on defence are trying to stop them. Of course I get stuck with running the ball and not to mention the worst person on the whole team blocking for me. This kid couldn't do anything on the football field other then keep the bench warm. The two biggest and best hitters were on defence trying to kill me. I knew that this was going to be bad. All I could do was run fast, so i do. My coach (my dad) hikes the ball and I take off. Soon enough they catch up with me and take me off my feet. One went high and the other went low. I hit the ground and stayed down. I hear my teammates start screaming. I thought it was because i got ''cracked"". I thought wrong. I sit up and my knee kinda hurts. I look at it and it looks like rubber. My leg was pointing the opposite way that it's supposed to go. Iv only seen a brake like that on tv and youtube. My dad doesnt hesitate too call @NUM4. The ambulance came to the field @NUM5 minutes later. They came down to the field and put my on a strecher. My team wasnt the only team that used that field. About @NUM5 other teams practiced at the same time. All eyes were on me. And on my leg. The other teams didnt know what happened except that they had a big ice back on my private area. All my friends thought I hurt my man parts. It was embarrasing and funny at the same time. When they all found out it was my leg they still woud make fun of me. I had horrible nicknames for a long time. It wasnt fun for me and especially not funny. But all my friends thought it was hilasious."	15	15		30				3	3	4	4	3	3	3	3	4	3	3	3						
21330	8	" Being on a team doesn't always mean that everyone is the best of friends; most of the time the case is that you really don't get along with the people on your team. That was the case for the @ORGANIZATION2 (@CAPS1 @CAPS2 of @LOCATION4) @CAPS3 that I'm a member of. Everything changed after our trip to @LOCATION1, @LOCATION1 for @ORGANIZATION2. It was late, twelve members of the @ORGANIZATION3 @CAPS3 were shuffling into the @LOCATION2 to check-in. Everyone was in their group of friends talking and anxiously waiting to leave @ORGANIZATION4 for our eight day trip. Each group of people didn't always get along with the people in the other groups (even though we were a team) other people got along with everyone they just had their own close friends that they stuck with. Emotions were at a wide variety that night between the tension of conflict between people, nervousness, and excitement. When our plane had finally landed in @LOCATION1 everyone was completely drained of energy, but once again everyone split up into their own groups and we moved through the @LOCATION1. @CAPS5 we walked through the @LOCATION2 to the luggage claim I began to wonder, "" @CAPS4 is it that we are all together and a team, but we separate ourselves to different groups amongst our team and everyone notices, but it doesn't change?"" @CAPS5 I pondered the thought we headed out to the rental vehicles and loaded everything up and started the day. After the long day of flying and touring places around downtown @LOCATION1 we finally were at the hotel checking in. @CAPS5 we checked in everyone separated vastly with their groups of friends who they rooming with to check-in to their rooms. Later that evening a few us that were really close friends went outside to hang out by the campfires they had at the hotel we were staying at. @CAPS5 we sat there talking and laughing, having a great time there was a moment when we just sitting there quietly, and I proceeded to ask them about what I been thinking about back at the @LOCATION2. The response I got back from everyone was blank stares and a change of subject. The next morning came early, we went off to breakfast then left for the day to go do some touring. The first place we went to out of three place we were to be touring that day was the @ORGANIZATION1. At the @ORGANIZATION1 our @CAPS3 faced our first team building/bonding activity. The task we were to accomplish with one another was difficult at first for everyone, but we all slowly began having a fun time laughing and working to accomplish what we needed. After we had finished the activity everyone began to slowly mingle with people outside their normal group. Later that same day we had a second team building/bonding activity. After we finished that activity there was a sense of less tension between everyone, even less than from after the morning activity. The following day we had two more team building/bonding activities. Each time we had an activity everyone began to connect more and more and each time came more laughter. We also began to spend more @CAPS5 a whole @CAPS3 and got have an even better time of fun and laughter filled adventures. By the time we were all heading to the @LOCATION2 to fly back to @LOCATION3 everyone was hanging out and there was no conflict. @CAPS5 the plane took off the realization of everything had came to me of @CAPS4 before there was so much conflict and everyone being split up into separate groups. I realized that we had always been on a ""business like"" relationship with one another we never gave the chance to laugh, have a good time, and connect and allow us to get to know each other. Once we took the time to allow all of those things we learned who everyone was and made friendships."	17	20		37				4	4	4	4	3	3	4	4	4	4	4	4						
21331	8	" They say that ""laughter is the shortest distance between two people"" and I agree completely. You can't be in an relationship or have a friendship with someone and not share laughter with them. It makes things last between one another and makes both partners happy. If there's no laughter between the two, that connection will be more difficult to have.  I have a bestfriend and her names @CAPS1. We were bestfriends ever since the day we found out we had the same birthday. But to us, that meant we were twin sisters."	10	19	26	26				2	2	3	2	2	2	4	3	4	4	4	4	2	2	2	3	3	3
21332	8	"Laughing @CAPS1 you remember when you would laugh so hard you couldn't breathe? Or when you started crying because you were laughing? When ever I start laughing I am always with my best friend, @PERSON1. We sometimes even when things aren't funny. We giggle at everything. Memories, the future, or even just looking at each other we laugh. You name it, we've laughed at it.  @PERSON1 and I have almost always laughed together. From when we first met in seventh grade, and now when I am a freshman, we still don't ever stop. She was in my sixth period class and we sat by each other. After the first couple of minutes we talked we both knew something good was going to come from this. So of course, from that moment on we had to be best friends. I couldn't ask for a friend better then her. She is the best.  All of our free time was spent with one another. Even some time when we were busy we were still together. @PERSON1 and I were together basically every day and every night. We would camp out in my backyard, or ride bikes around the town. I would go swimming with her family. She would go to @LOCATION1 with ours. Both of both of our families would go and @CAPS1 things together. We did all sorts of things together. No matter what we always laughed.  Growing up can be pretty tough sometimes for anybody. @PERSON1 and I were no exception to this. After a bad day, you would know you could find us on the phone talking to each other. We could talk for hours and hours about the littlest things. I think we have talked for three hours before just about what we were going to wear the next day. Never hanging up until one of us getting told to get off the phone. I think I can speak for the both of us when I say, we hung up with a completely different outlook on life. Even on the worst of our days, we were still laughing. I don't think I would ever be able to grow up with out her. @PERSON1 is such a big part of my life. I would be nothing without her.  @PERSON1 and I @CAPS1 not go to the same school anymore, but that still doesn't prevent us from laughing. If you have ever had a friend as close to you as @PERSON1 is to me, you know how great it feels to be close to somebody. Just think about the feeling of never ending laughter. I strongly believe with all of my being, it is one of the best feelings in the world. @PERSON1 and I never stop, why should I let anybody else. With out laughter, we wouldn't be as close as we are today. With out laughter the world wouldn't be how it is today. So find a friend and start laughing. You'll see how great it is to laugh with someone. I guarantee it."	19	20	40	40				3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
21333	8	" Isnt it funny how just a laugh can change a senery, a mood like someones face expression, and make a person laugh out of nowhere just because it is outrageous, or the laugh they hear sounded funny. I personaly have been through all of these stages of what I like to call, the contagious circle of laughs. In the past I have been cheered up by laughing, and hearing others laugh. At times even I have cheered others by makeing them laugh, or laughing at @CAPS3 own humourless jokes. It feel good to laugh, and at the end of @CAPS3 long lasting giggles I feel refreshed from useing all that energy just to make a noise. @CAPS3 friends pick me out to be the clown in our group. They all think im this hilarious joke popper ( I pop out all these funny jokes ) I personaly dont think im that funny, but for some reason just by makeing them laugh I laugh too. There is this one joke I made up all by myself to cheer up @CAPS3 friend @LOCATION2. It made everyone fall on the floor laughing. It is about walking through the store, and seeing the different nationalitys of mothers with there baby's. How each mother treats there baby's differently. At the end I tell how the african american mother yells at her baby to shut up. I use a cuss word but thats inappropriate for this writeing piece. You get the idea. Anyway @CAPS3 friends still to this day ask me to tell them that joke, and they always laugh just as loud as the first time I told them. There is always one person in your life that your totaly obbsesed about there laugh, only because you love the way it sounds. I personaly fell in love with @CAPS3 boyfreinds laugh, and that was why he looked so darn cute to me. The very first time we met he was picking on his cousin @CAPS1 in a park up in @LOCATION1. I was with @CAPS3 friend @PERSON1 in the trailer park where her dad lived at the time. Malikye ( @CAPS3 boyfriend ) had this laugh that made me want to scream ""@CAPS2 @CAPS3 @CAPS4!"", it was so funny. I wanted to run over to him and tickle him to death so he couldnt ever stop laughing. Most of the people that know him hate his laugh, and think it is obnoxious. He even hates his own laugh. I dont know why but I was addicted to it. It is funny how even hearing someones laugh can give you feelings for them. A laugh not only shows you sound, but shows you personality, and charecter. Laughing is a big importance in life. It shows so much about a person, and helps so many people. I love laughing. People should be full of laughter, because without it the world would be a dull and unhappy place. I dont know anyone who would want that. Evil @CAPS5 maybe, but he even has his evil laugh that shows his charecter...."	20	18	36	36				4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	3
21334	8	" My father is a stone cold mean man. About the only time he smiles is when hes has a beer or when hes with friends. Last @DATE1 we where at my grandparent's house for a family barbecue when we got a call from mt @CAPS3 cousin @PERSON1 she told us that my @CAPS1 was in my great aunts will, a few days earlier we had gotten a call saying that great aunt @PERSON2 had died. My grandpa thought he was going to be in the will but he wasn't. Two weeks latter my @CAPS1, @CAPS2, and me went to @LOCATION2 for my great aunts funeral. When we got to @LOCATION2 we drove to the upper peninsula. It turns out that we where going to a island on lake @LOCATION3 called @LOCATION1 island. Then when we got to my @CAPS3 cousin @PERSON1's house she toke us through the will. My @CAPS1 got @NUM1 acres, @NUM2 acres of forest, @NUM3 acres meadow, and @NUM3 acres with a two bedroom house, barn, and smoke shed.       "	15	16	30	30				3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3
21336	8	" When I had turned fifteen I was so anxious to get my permit. I didn't study for it, but I thought to myself how hard could this really be? The first time I went to take the test I went with my best friend @PERSON1. @PERSON1 had already taken the test once and failed so she was trying again. We got to the @ORGANIZATION1 at @NUM1 a.m sharp. I was anxiously sitting there waiting to take my test and that's when they called my number. The women at the @ORGANIZATION1 was very nice to me she said ""all I need is your birth certificate, your social security, and proof of enrollment"" I handed the envelope to her that I had containing all of these. She okay'd me to go and take my test I sat at computer number six. I was not nervous at all I thought how could I not pass this.When the test began there was so many questions of things I didn't know like motorcycles,left turns, and things about animals that were on the road. I finished the test with @PERCENT1 I only needed to get @PERCENT2 to pass, I was bummed out that I had failed. @PERSON1 however had passed her test I was happy for her and I congratulated her but I was still in a way jealous of her. My @CAPS2 and @PERSON1 told me ""it's okay you will get it for sure next time!"" @CAPS1 they were wrong. I was supposed to be one of the first people out of my group of friends who was going to get there permit. I had no idea that all of my other friends would get it before I did. It seemed like every week one of my friends would get their permit and just pass me up. I was extremely discouraged and sad about this because in a way I felt like a failure but I was determined to get my permit no matter how many times it took me.  I went back @DATE1 after taking my permit test for the first time to take my test again I failed, I had failed for the second time. I went back again five more times I failed my permit test five times. My @CAPS2 and I were driving back one morning after I had failed I was very sad because I was going to have to wait a whole month again before I could take it. That is when my @CAPS2 just started cracking up laughing hysterically at me. I was very confused at why she would act this way. She told me ""sometimes you just have to relax in situations and learn it is okay to not always get things right the first time life is about sticking to things and having fun if you can't laugh at mistakes that are made then what is the fun in that?"" I realized she was completely right and that's when I stopped beating myself up over not getting my permit. I laughed hysterically the rest of the car ride home. I didn't mind that I didn't pass because I knew I was going to get it if I just relaxed and studied.  The next month I went back to take the test again. I went through all the steps in the @ORGANIZATION1 again I waited for them to call my number, I gave the women my information, and I sat down at the computer. I got @PERCENT3 this time! I was so stoked and so happy that I had passed I was mostly just surprised my @CAPS2's advice had worked.  @DATE1 that day I was driving home from the store with my @CAPS2. I was not the best driver I think because it was only my first day, and she was yelling at me to slow down and hit the brakes as I pulled into the driveway. I had mistaken the gas for the break and I ran into the garage door. Surprisingly she had started laughing and this made me laugh. Instead of yelling at me and reaming me for this mistake we were able to laugh about it and I think that is what made a world of difference, because if she would have yelled at me I would have been discouraged to try driving again. Now I have had my permit for four months not only am I a better driver but I have learned to relax a little bit more I have learned to laugh a lot more and not take so many great simple things in the world for granite. I also think that it made me closer to my @CAPS2 in a way so I guess it is true what they say ""Laughter is the shortest distance between two people."""	18	20	36	36				4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	3
21338	8	"  About @NUM1 years ago, my best friend @LOCATION1 @CAPS6 I were having a sleep over at her house. We were in her moms room playing with this huge exercise ball. We had been jumping, standing, flipping, @CAPS6 everything you could think of but trying to do that with out falling off of it! @LOCATION1 went to go do this flip on to the ball @CAPS6 she said "" @CAPS1 @CAPS2 watch this cool thing I just did!"" @CAPS3 she try's to do the same thing she did, but she messes up, @CAPS6 the giant ball went flying out from under her! We started laughing @CAPS3 hard! It was @CAPS3 funny that she almost peed her pants! But then her older sister came in, @CAPS6 that's when it all started... @PERSON1, (@LOCATION1's older sister) was always much bigger than us @CAPS3 we did @CAPS8 she said no matter @CAPS8. As soon as she walked in we stopped @CAPS8 we were doing! She said that she wanted to play a game with us, @CAPS3 we decided to play too. @PERSON1 told us to get on the bed @CAPS6 go under the blankets. @CAPS3 we did @CAPS6 right when we did the light shut off! @CAPS6 the door slammed shut! We didn't know if she was still in the room or not @CAPS3 we didn't say a word.  The next thing you know, the door barley creeks open @CAPS6 you can see a little bit of light through the crack. She was back, @CAPS6 with supplies! It was silent for about @NUM2 minutes, then @LOCATION1 starts screaming! Right when I look over @LOCATION1 is getting dragged out of the bed by her feet. While I'm trying to bring her back up I feel someone grabbing my feet! There I go, right where @LOCATION1 is! We kept trying to hide,@CAPS6 get back up on the bed, but we eventually gave up because our plan didn't work that well. All of a sudden my feet were tied together! Then my hands @CAPS6 mouth! @PERSON1 kept throwing us around the room @CAPS6 hitting us, she thought it was the funniest thing in the whole world! She was laughing @CAPS3 hard, especially when we kept trying to get back on the bed with tied hands @CAPS6 feet.  After an hour of struggling me @CAPS6 @LOCATION1 had an idea! We thought if we hid in the bathroom she couldn't get us anymore @CAPS6 we would try to un-tie each others bandannas @CAPS6 ropes. But before we could do that @PERSON1 beat us to it! She had thrown us into the bathroom corner with the lights off! It was silent. ""@LOCATION1 @CAPS8 is that noise? "" I said. ""@CAPS4 the bath!"" she said. We tried to get out, but right when we did, @PERSON1 picked us up @CAPS6 threw us in! She was laughing the whole time! While we were screaming yelling for each other. @CAPS6 for help!   When we got out of the bathtub she threw us back up on the bed @CAPS6 finally untied our bandannas @CAPS6 ropes! After she turned the light back on we looked at our wrists @CAPS6 ankles @CAPS6 there was red marks all over them. @LOCATION1 said ""@CAPS5! Your crazy, we told you to stop @CAPS6 you didn't!"" @CAPS6 right after she screamed that @LOCATION1's @CAPS7 walks in. ""@CAPS8 is all the yelling for girls?"" @CAPS6 then it all came out! In the end @ORGANIZATION1 got in trouble @CAPS6 we got out of it. @LOCATION1 @CAPS6 I learned a huge lesson. Never ""play a game"" with your older sister when she has bandannas @CAPS6 ropes!"	16	18		34				3	3	4	4	4	3	4	4	4	4	4	3						
21339	8	"@PERSON1                               @CAPS1 @CAPS2 One @DATE1 of @DATE1 break me and a @CAPS3 went @CAPS1 with my @CAPS5 on the boat in @LOCATION1. We have been waiting all week for to go catch some @DATE1 @CAPS4 salmon. That @DATE3 @TIME1 we had to get the boat ready so we can leave that day. Our boat is big so we just put all our stuff in it, like sleeping bags, coolers of food, and all the @CAPS1 gear we would need for salmon. we also brought a camp stove for our food we make on the boat. There was also another guy named @PERSON2 but we call him big @PERSON2 hes very funny guy that provided a lot of laughter on the boat.When we get there we had to stop at a bait shop to get some prawns and spinner blades, that's what we use to catch the salmon.  We leave and soon as we get to the boat ramp were we launch the boat my @CAPS5 realizes that he forget to get hooks while we were at the shop. So we pull the boat out of the water, luckily the boat was still on the trailer, we get all the stuff all secure in the boat again and leave to the shop. Right as we get to the bait place the lady we talk to earlier said we forgot to grab the hooks we bought, some how we did forget I don't know how though. So we say thanks and headed back to the river. We finally get our boat in the water and head up river to were we are going to do our @CAPS1, and it is a popular place there would be a line of boats called a hog line and some how we would always some how get in the middle where the best @CAPS1 is. There would be some days usually @DATE2 like @NUM1 boats on each side of us and it got hectic and some times funny because some of the guys out there don't even know how to operate a boat.  When we got there after we geared our poles up we put them out in the water, my pole went down and hooked a nice bright @CAPS4 and fought him for about fifth teen minutes and my @CAPS5 netted it and it was a keeper fish. After all that my @CAPS5 said that was a small fish. Right around dark we reeled are poles in and put them away neatly in the boat. Right when it got dark it was time for bed and it was quite on the river there was no one on the river besides so we didn't have to worry about other people rocking our boat while we were sleeping. The next morning was cold and windy but luckily we brought our top to cover us from getting wind burn, because last time we went we got wind burnt so bad it hurt for about a week. finally my buddies pole goes down and hes all excited about hooking a fish, about ten minutes go by and he realizes he hooked on a log that floated by, me and my @CAPS5 knew he hooked on it but we didn't want to say any thing because it would be funny him getting all excited. My @CAPS5's pole goes down and it was fish on, so i throw the anchor out we float down get it in the net another fish too take home and we had two in the boat but my buddy is the only one that needs to get a fish so we all have one to take home.  After all day of being on the boat it was about time to head off home and get ready for the begging of the week. Right about two o clock, I look over my pole tip slams to the water another fish on hand it to my buddy he's fighting it, he was having trouble reeling though because the drag was tight but then i fix it he gets in the boat, his first salmon ever he was happy. perfect timing, because about fifteenth minutes later we leave to go home. the @CAPS2 was fun we got some fish, we had some funny moments, and most of all I got my buddy his first salmon.      "	17	17		34				4	4	4	4	3	3	3	4	4	4	4	3						
21340	8	" There have been many times in my life in which laughter was the key ingredient. My family is always laughing. We could be laughing at a movie, or a joke someone just made. We even laugh when the jokes are aimed at us. The same thing can be said about me and my friends. My friends and I laugh at almost anything. I believe that laughter has been one of the most important pieces of my life, without it life would be almost meaningless. I can remember one @DATE2 when my friends and I decided to go camping at a lake for a week. We all packed up our tents, sleeping bags and other camping necessities. When we got to the lake it wasn't very crowded so we had no difficulty picking a camping spot. Once we finished unpacking our gear and setting up our tents we decided to go swimming. One of my friends shouted, ""I'll race you down to the lake!"" @CAPS1 took about five steps before @CAPS1 stepped in a small hole the perfect size for his foot to fit in and @CAPS1 fell flat on his face. Everyone started busting up laughing, it was like we couldn't stop. When my friend who had fallen finally got up @CAPS1 was laughing too. We spent the rest of the @DATE1 swimming and making fun of his fall, the best part about it was @CAPS1 joked around too.  That night we stayed up eating junk food hot dogs and smores till we almost burst then one by one we all passed out. over the next couple days we did pretty much the same things. We swam in the lake, took hikes in the woods, fished for a little while, and made fun of each other laughing almost the entire time. On the @DATE1 that we were there we all decided to wake up early and take one @DATE1 hike to the top of the nearest mountain. The trip to the top went smoothly and no one fell or got hurt. The only eventful thing that happened on the way up was that one of my friends dropped his water bottle and had to chase it halfway down the mountain. To us this was funny but not nearly as funny as what happened next. Before going down we all took a ""potty break"" as one of my friends called it, the only problem with this was that one of my friends decided to pee in what @CAPS1 thought was an empty hole. As it turned out the whole was not empty but home to hundreds of underground wasps. Unfortunately for us @CAPS1 didn't realize this until it was too late. Wasps began pouring out of there home searching for whoever was disturbing them, which happened to be us. My screamed in horror, ""@CAPS2 crap its a bees nest!"" The next thing I knew we were running as fast as we could down the mountain with seemingly thousands of wasps following us. The lucky ones had finished relieving themselves and ran away with ease, the unlucky ones were not quite finished and had yet to pull up their pants. Running with your pants around your ankles is not an easy thing to do just in case your wondering and two of my friends found this out the hard way. As they tried to run away they tripped over themselves and started to roll all @CAPS1 while they were being stung by the wasps.  We all made it down the mountain with very few injuries and not too many bee stings. I remember the first thing we did when we got back was laugh till we cried. Once we were out of danger this instance seemed like the funniest thing that had ever happened. My friends and I still bring up stories about our crazy camping trip and the run in with the cranky underground wasps to this @DATE1. I still think its one of the funniest things that will ever happen in my life and I am looking forward to the next crazy event. I believe that laughter has been one of the most important pieces of my life, without it life would be almost meaningless."	20	17		37				4	4	4	4	4	4	4	4	4	4	3	3						
21342	8	" My alarm went on at @TIME1. It was another normal @DATE1 for all of my friends, but a big day for me. It was time to get up, eat breakfast, brush my teeth, put the last couple things in my suitcase, and head to the airport. For the @CAPS1 time I was going to fly on a plane across the ocean, and it was the last day with my family in @LOCATION3 for a whole year. The next time I'll wake up will be in a totally different place, country, and family, where I have never been before. It will be a new start for me and my life won't be the same anymore. I will be an exchange student on a high school in the @LOCATION1. After changing planes @NUM1 times and @NUM2 hours of traveling, I was finally at the airport in @LOCATION2, where my host parents were waiting for me with a big sign which said my name on it. I was very happy and excited that I finally arrived, but primarily I was really tired. We took off and headed ""home"". My new home was a little green house on a small ranch in the high desert of @LOCATION4, @NUM3 minutes out of town, and without public transportations. Due to the hot temperatures and the dry air I was very tired the @CAPS1 weeks. Adjusting myself took me about a month. Before school started, I visited my new high school and met the school principle. I also got my schedule and signed up for the soccer team, which had their @CAPS1 meeting the following @DATE2. It was good to see kids that will be on my school and in my classes.  Finally my @CAPS1 day of high school was coming up. It was exciting for me, but I couldn't hide that I was very nervous. After a one hour drive to the school I got off the school bus and walked into the building. It felt like thousands of people were in the hallway looking at me. I walked faster. I was hoping my @CAPS1 day would start out good. Finally, I reached my locker, and pulled out the little peace of paper with my locker combination on it out and tried to open it. Even though, I did it @NUM1 times my locker won't open.  ""@CAPS1 spin it @NUM1 times right, go to the @CAPS1 number, go left, pass the second number once..."", I was whispering to myself. The bell already rang, and thankfully a friend that I knew from soccer stopped by and asked me if I needed help. We both started laughing and I was so glad she helped me out or I would have been late to class on my @CAPS1 day. For the next couple times I needed her help again, until I figured out how to open my locker three days later.  Being open-minded, being friendly and smile are three things that are very important in life. Besides that another very important one for me is also to laugh about mistakes I make. More than anything else, coming to a new culture, land and meeting new people gave me a lot of experience for my life. Especially learning how to laugh about mistakes or situations to not get frustrated. Getting frustrated would have made my time harder and not as enjoyable. Laughing makes it easier for me to learn from mistakes I made and to move on. My mom once told me to be courageous to make mistakes, and I don't regret any mistake I made."	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
